DATE,R_F,R_MKT,R_ME,R_IA,R_ROE,R_EG,MOM
19940126,0.0119,0.4113,0.0529,-0.2545,0.1491,-0.126,-0.21
19940127,0.0119,0.7772,-0.4717,0.1086,-0.0716,-0.1364,0.27
19940128,0.0119,0.4194,0.08,-0.1506,-0.185,-0.1109,0.03
19940131,0.0119,0.5639,-0.0234,0.59,0.0726,0.3001,0.28
19940201,0.0111,-0.2798,0.197,-0.0181,0.1197,-0.2318,-0.06
19940202,0.0111,0.4342,-0.1338,0.0331,-0.2668,-0.464,0.15
19940203,0.0111,-0.2136,0.2189,-0.0329,0.0829,0.0355,-0.03
19940204,0.0111,-2.3151,0.0908,0.2406,0.2655,0.3284,-0.45
19940207,0.0111,0.3313,-0.4562,0.0488,-0.0051,0.5493,-0.05
19940208,0.0111,0.053,0.6892,-0.0216,-0.1821,0.1923,0.7
19940209,0.0111,0.4416,0.525,0.17,0.6134,0.2046,0.3
19940210,0.0111,-0.6656,0.4186,0.038,0.0424,-0.1537,-0.1
19940211,0.0111,0.0214,-0.4724,0.2444,0.2314,0.1763,-0.25
19940214,0.0111,0.1143,-0.0254,-0.3161,0.1384,-0.0192,0.22
19940215,0.0111,0.4725,0.072,-0.0545,0.6864,0.4177,0.37
19940216,0.0111,0.0578,0.5711,-0.1813,0.1002,0.155,0.22
19940217,0.0111,-0.4604,0.1377,-0.0923,0.0433,-0.0787,-0.27
19940218,0.0111,-0.4755,0.2597,0.1054,0.1047,0.3265,-0.07
19940222,0.0111,0.6359,-0.368,-0.2114,0.3998,0.1377,-0.09
19940223,0.0111,-0.1418,0.1204,-0.0077,0.2217,-0.1926,-0.09
19940224,0.0111,-1.2546,0.1162,0.0365,0.202,0.3114,-0.37
19940225,0.0111,0.3611,-0.0428,-0.3137,-0.2525,-0.0373,-0.23
19940228,0.0111,0.3803,0.7705,-0.195,0.1003,-0.0742,0.35
19940301,0.0107,-0.5199,-0.0098,0.0457,0.2894,0.1606,-0.09
19940302,0.0107,-0.1299,-0.6801,0.5107,0.0951,0.4007,-0.04
19940303,0.0107,-0.2356,0.2981,-0.1067,0.2899,-0.1353,0.2
19940304,0.0107,0.4581,0.1211,-0.4017,0.1314,-0.3237,0.51
19940307,0.0107,0.5622,0.2403,-0.1281,0.0743,0.1795,0.24
19940308,0.0107,-0.2305,0.2333,0.1435,0.226,-0.1015,-0.07
19940309,0.0107,0.1624,-0.1081,-0.0339,0.1539,0.2939,0
19940310,0.0107,-0.6194,0.265,-0.0004,0.0352,0.0782,0.08
19940311,0.0107,0.4399,-0.2783,0.4558,-0.2448,0.019,0.09
19940314,0.0107,0.2883,0.1365,-0.1499,0.0206,0.2294,0.18
19940315,0.0107,0.0311,0.349,-0.1023,0.1244,-0.3224,-0.11
19940316,0.0107,0.5593,0.1763,0.0139,-0.275,0.1464,-0.16
19940317,0.0107,0.3031,-0.2575,0.07,-0.1537,0.1135,0.32
19940318,0.0107,0.0546,0.5149,0.1529,-0.1905,0.1124,-0.09
19940321,0.0107,-0.5033,-0.1778,0.1457,0.0427,0.2619,-0.09
19940322,0.0107,0.0361,0.1082,0.2463,-0.0799,-0.8176,-0.05
19940323,0.0107,0.03,0.1573,-0.1418,-0.1011,0.0096,0.37
19940324,0.0107,-0.9819,-0.2696,-0.1001,-0.0099,-0.4056,-0.73
19940325,0.0107,-0.6239,0.4116,-0.1093,-0.5636,-0.5891,-0.66
19940328,0.0107,-0.4674,-1.18,-0.1026,-0.0953,0.6474,-0.68
19940329,0.0107,-1.7991,-0.271,0.383,-0.1759,0.3362,-0.85
19940330,0.0107,-1.525,-0.2611,0.1941,0.2145,0.4228,-0.31
19940331,0.0107,-0.1272,-0.4933,0.0449,0.3931,0.5949,0.26
19940404,0.0143,-1.5808,-0.1186,0.1587,0.4495,0.499,0.07
19940405,0.0143,2.3675,0.7916,-0.4746,0.4016,-0.2307,1.47
19940406,0.0143,0.0289,0.1837,-0.0338,0.1625,0.1207,0.47
19940407,0.0143,0.6022,0.0986,-0.1146,0.2943,-0.2601,0.29
19940408,0.0143,-0.8083,0.3142,-0.2102,-0.1871,0.2567,-0.46
19940411,0.0143,0.3305,-0.3298,0.2027,0.2045,0.0213,-0.37
19940412,0.0143,-0.5434,-0.4127,0.3658,-0.3233,-0.244,-0.68
19940413,0.0143,-0.6059,-0.9157,0.2733,-0.1132,-0.048,-0.91
19940414,0.0143,0.0361,-0.0263,0.4249,-0.2368,0.1991,-0.28
19940415,0.0143,0.0336,-0.0383,0.129,-0.2355,-0.0221,0
19940418,0.0143,-0.8224,0.1333,0.2063,-0.1011,0.3903,-0.43
19940419,0.0143,-0.255,-0.8721,0.5715,-0.0138,0.5029,-1.04
19940420,0.0143,-0.4245,-1.1797,0.2955,-0.1959,0.252,-1.74
19940421,0.0143,1.4708,-0.3181,-0.4176,0.6851,0.1498,0.8
19940422,0.0143,-0.0477,0.6102,0.1671,0.1488,-0.1765,0.83
19940425,0.0143,1.0033,0.034,0.2249,0.2735,0.5311,0.61
19940426,0.0143,0.0469,0.4849,-0.3159,-0.2261,-0.1908,0.41
19940428,0.0143,-0.5543,0.8808,-0.3801,0.2823,-0.2243,0.18
19940429,0.0143,0.4655,-0.1025,0.1677,0.3033,0.0078,0.41
19940502,0.015,0.5041,0.2254,-0.2976,0.6061,0.4821,-0.16
19940503,0.015,-0.0072,0.0414,-0.0122,-0.3586,-0.212,0
19940504,0.015,-0.1452,0.1524,-0.2785,-0.0876,-0.1914,-0.02
19940505,0.015,-0.1035,0.0898,0.1673,-0.2694,-0.0425,-0.18
19940506,0.015,-0.915,-0.0068,0.5126,-0.3681,-0.0066,-0.32
19940509,0.015,-1.2431,-0.0617,0.1982,0.0213,0.5299,-0.4
19940510,0.015,0.5904,-0.3353,0.0813,0.1715,0.3745,-0.31
19940511,0.015,-1.0593,-0.1235,0.3755,0.0751,0.0812,0
19940512,0.015,0.3745,-0.208,0.0305,-0.0412,0.1948,-0.02
19940513,0.015,0.037,-0.3185,-0.1247,-0.218,0.0132,-0.43
19940516,0.015,-0.1609,-0.5104,0.0897,-0.0631,0.3396,-0.34
19940517,0.015,0.8144,-0.9512,0.1191,0.1699,-0.169,-0.32
19940518,0.015,1.1363,-0.0647,-0.2486,-0.0085,-0.3279,0.28
19940519,0.015,0.6093,0.0219,-0.0169,-0.1008,-0.209,0.22
19940520,0.015,-0.2434,0.0903,0.3794,-0.329,0.0623,0.01
19940523,0.015,-0.3292,0.0996,-0.0635,0.1468,0.2012,-0.12
19940524,0.015,0.4026,-0.1351,-0.1144,-0.0597,0.1288,-0.2
19940525,0.015,0.2692,-0.3749,0.0483,-0.1688,0.0867,-0.11
19940526,0.015,0.2313,0.1396,-0.0652,0.1352,0.0897,0.1
19940527,0.015,0.0812,0.1012,-0.114,-0.2182,-0.1228,0.07
19940531,0.015,-0.1612,0.0729,-0.1362,0.2756,0.0355,0.22
19940601,0.0142,0.2673,0.119,0.0196,0.3246,0.4385,0.13
19940602,0.0142,0.1492,0.7049,-0.2983,0.2102,-0.3223,-0.01
19940603,0.0142,0.4682,-0.3869,-0.1431,-0.0663,-0.2475,-0.31
19940606,0.0142,-0.0029,0.3153,0.1035,0.0244,-0.0958,0.01
19940607,0.0142,-0.2486,-0.236,-0.044,-0.0947,0.0213,-0.09
19940608,0.0142,-0.4452,-0.3806,0.5549,-0.6188,0.0556,-0.2
19940609,0.0142,0.0225,-0.2515,0.2728,-0.1365,-0.0185,-0.61
19940610,0.0142,0.2512,0.1877,0.0811,0.0111,0.2841,0.54
19940613,0.0142,0.0577,-0.1356,0.0583,-0.1758,0.2302,0.3
19940614,0.0142,0.572,-0.4099,-0.1103,0.1225,0.1189,0.14
19940615,0.0142,-0.3087,0.3492,-0.111,0.0027,-0.0351,0.25
19940616,0.0142,0.2168,-0.127,0.0247,-0.1015,0.0656,-0.03
19940617,0.0142,-0.7089,0.2671,0.0622,-0.0315,-0.0146,-0.1
19940620,0.0142,-0.9279,-0.5973,0.1118,-0.1336,-0.2163,-0.41
19940621,0.0142,-0.9543,-0.3877,0.4017,-0.0691,0.2818,-0.18
19940622,0.0142,0.3452,0.2151,0.0602,0.2016,0.0848,0.13
19940623,0.0142,-0.8859,-0.2238,0.379,-0.0146,0.0253,-0.31
19940624,0.0142,-1.4089,0.1665,-0.1015,0.2317,0.5631,0.17
19940627,0.0142,0.8885,-0.537,-0.2138,0.3938,0.0197,0.26
19940628,0.0142,-0.2434,-0.1271,-0.2357,0.412,0.4173,0.02
19940629,0.0142,0.3632,0.0138,-0.213,0.0175,-0.0909,-0.05
19940630,0.0142,-0.5121,0.5925,0.2433,-0.315,-0.1853,-0.44
19940701,0.0137,0.4243,-0.3026,-0.3359,0.1057,-0.502,-0.02
19940705,0.0137,-0.0381,-0.1208,0.251,0.058,0.2485,0.09
19940706,0.0137,-0.0344,-0.184,0.1429,-0.1366,-0.0768,0.04
19940707,0.0137,0.4934,-0.1102,-0.2391,0.4732,-0.0894,0
19940708,0.0137,0.1782,-0.3506,-0.2682,0.016,0.1153,0.24
19940711,0.0137,-0.2999,0.125,0.2105,-0.1214,-0.1209,-0.08
19940712,0.0137,0.0751,0.1964,-0.0494,0.2201,-0.1445,0.16
19940713,0.0137,0.3743,0.2637,-0.2907,0.3103,0.0618,0.29
19940714,0.0137,0.9764,-0.0337,0.1355,-0.0134,0.2239,-0.1
19940715,0.0137,0.0827,-0.0966,0.2734,-0.614,-0.5408,-0.34
19940718,0.0137,0.1862,-0.2772,-0.0079,0.0967,-0.2271,0.14
19940719,0.0137,-0.2725,0.1128,0.2944,-0.107,0.0919,-0.18
19940720,0.0137,-0.5378,0.0549,0.275,0.0932,0.3244,-0.43
19940721,0.0137,0.1869,-0.134,0.1226,-0.0787,0.2166,-0.01
19940722,0.0137,0.0465,-0.1651,-0.0196,0.0363,0.2897,0.09
19940725,0.0137,0.1766,-0.1308,-0.1539,0.2366,0.2355,0.07
19940726,0.0137,-0.1661,0.1356,0.2297,-0.0017,-0.0716,-0.09
19940727,0.0137,-0.2499,-0.1669,0.3158,-0.0159,-0.1471,-0.06
19940728,0.0137,0.2433,-0.2543,0.2064,0.0444,0.061,0.23
19940729,0.0137,0.9534,0.0084,-0.72,0.1105,-0.1341,-0.03
19940801,0.016,0.5345,-0.296,0.0429,0.0368,0.1217,-0.19
19940802,0.016,0.1041,0.0907,-0.0181,0.1796,0.3739,0.24
19940803,0.016,0.0107,0.1036,-0.1057,-0.0912,0.2484,0
19940804,0.016,-0.5224,0.3187,0.2574,-0.1706,0.1632,-0.35
19940805,0.016,-0.3187,0.0622,0.1077,0.0993,0.2565,0.09
19940808,0.016,0.202,0.0074,0.1846,0.2651,0.3086,0.03
19940809,0.016,0.0935,0.0624,-0.2124,0.0384,0.2958,0.37
19940810,0.016,0.5477,0.1509,-0.1751,0.3652,0.4412,0.42
19940811,0.016,-0.256,0.2647,-0.129,0.1813,0.1306,0.27
19940812,0.016,0.5514,-0.1479,0.0203,0.1043,0.0528,-0.09
19940815,0.016,-0.0248,0.3063,-0.0877,0.1636,0.1492,0.04
19940816,0.016,0.605,-0.4154,-0.4062,0.4836,0.0758,-0.02
19940817,0.016,0.1681,0.3935,-0.4586,0.2915,-0.0018,-0.02
19940818,0.016,-0.3472,0.4382,0.1884,0.0391,-0.3292,0.12
19940819,0.016,0.1211,0.1488,-0.0074,-0.1795,0.1471,-0.06
19940822,0.016,-0.2028,0.3372,-0.1851,0.0043,0.1073,0.21
19940823,0.016,0.5453,0.187,-0.1899,0.1619,0.0337,-0.27
19940824,0.016,0.7123,-0.4181,0.3453,-0.0554,-0.0851,0.01
19940825,0.016,-0.0709,0.3448,-0.0764,0.0283,0.1213,0.02
19940826,0.016,1.0749,-0.5154,-0.3181,0.2891,-0.1866,0.02
19940829,0.016,0.1679,0.0088,0.184,-0.0176,0.0992,0.06
19940830,0.016,0.353,0.0583,0.0925,-0.1123,0.088,0.07
19940831,0.016,-0.095,0.5175,0.329,-0.1259,-0.097,0.04
19940901,0.0174,-0.4856,0.1923,0.4134,0.281,-0.0805,0.05
19940902,0.0174,-0.3182,0.506,-0.2346,0.1221,-0.2164,0.03
19940906,0.0174,0.0254,-0.2426,0.2297,0.1303,0.0009,0.02
19940907,0.0174,-0.016,0.3928,-0.0796,-0.0952,0.1296,0.11
19940908,0.0174,0.4629,-0.0231,-0.1578,-0.1742,-0.2471,-0.02
19940909,0.0174,-0.925,0.5842,0.1434,-0.0134,0.1097,0.08
19940912,0.0174,-0.441,0.1368,0.2128,0.1748,-0.0966,0.1
19940913,0.0174,0.3039,0.2694,-0.2041,0.2889,0.0587,0.21
19940914,0.0174,0.2592,0.1029,0.0838,0.1206,0.1038,0.14
19940915,0.0174,1.1359,-0.336,-0.1304,0.32,0.1248,0.04
19940916,0.0174,-0.5166,0.5791,-0.2403,0.1236,0.0792,0.33
19940919,0.0174,-0.1288,-0.3591,-0.0767,-0.1552,-0.2255,0.07
19940920,0.0174,-1.4362,0.4818,0.2743,-0.0227,-0.0626,-0.01
19940921,0.0174,-0.5501,-0.1038,0.1069,-0.1171,-0.0549,-0.17
19940922,0.0174,-0.1027,0.016,0.1385,-0.108,0.1699,0.04
19940923,0.0174,-0.3298,-0.019,0.0275,-0.1578,0.2068,0.1
19940926,0.0174,0.2003,-0.4781,0.1855,0.4623,0.0552,0.07
19940927,0.0174,0.1545,-0.2194,0.1777,0.1371,0.4611,0.08
19940928,0.0174,0.591,-0.1357,0.1037,-0.1391,0.2212,0.05
19940929,0.0174,-0.3647,0.2782,-0.2339,0.0848,0.0954,0.04
19940930,0.0174,0.2116,0.586,-0.1787,-0.1636,0.0664,-0.03
19941003,0.0183,-0.2663,-0.3388,0.0084,-0.1807,-0.0143,0.07
19941004,0.0183,-1.4706,0.15,0.3863,-0.2016,0.0345,-0.08
19941005,0.0183,-0.3792,-0.4678,-0.2768,0.1708,0.0168,0.05
19941006,0.0183,-0.2324,0.4846,0.298,-0.1359,0.0394,-0.12
19941007,0.0183,0.5998,-0.2613,0.1882,-0.4051,0.459,0.21
19941010,0.0183,0.7543,-0.079,-0.2147,0.1711,-0.1748,0.1
19941011,0.0183,1.2818,-0.5554,-0.4263,0.6586,0.2231,0.2
19941012,0.0183,-0.0062,0.3271,-0.1217,0.1891,-0.0044,0.27
19941013,0.0183,0.3472,-0.11,0.3133,0.1878,0.1855,0.07
19941014,0.0183,0.1681,-0.4015,0.1967,-0.1976,0.2775,-0.15
19941017,0.0183,-0.0659,0.0117,-0.09,-0.0739,0.1742,0.4
19941018,0.0183,-0.1971,-0.0874,0.2694,0.0885,0.3428,0.1
19941019,0.0183,0.486,-0.0903,-0.2394,0.106,0.4056,0.18
19941020,0.0183,-0.6695,0.2695,-0.2367,0.0698,0.08,0.35
19941021,0.0183,-0.4111,0.2013,0.3056,0.2427,0.2287,0.06
19941024,0.0183,-0.7705,0.3265,-0.122,0.2589,-0.2739,0.27
19941025,0.0183,-0.0255,-0.5658,0.48,-0.0458,0.03,-0.26
19941026,0.0183,0.2712,-0.1895,-0.1426,-0.1332,0.2176,0.28
19941027,0.0183,0.6279,-0.063,0.0958,-0.2124,0.0894,0.14
19941028,0.0183,1.5176,-0.5596,-0.2316,0.0301,0.0084,-0.38
19941031,0.0183,-0.1837,0.2041,-0.3068,-0.2218,0.1111,0.03
19941101,0.0175,-0.7735,0.3418,-0.5116,0.1591,0.1072,-0.3
19941102,0.0175,-0.236,0.6083,-0.0644,0.1154,-0.1088,-0.14
19941103,0.0175,0.2501,-0.1353,0.0253,-0.2052,-0.0049,-0.37
19941104,0.0175,-0.9275,0.5617,-0.0157,0.0759,-0.3964,-0.14
19941107,0.0175,-0.0409,-0.3905,-0.159,0.1992,0.0759,0.06
19941108,0.0175,0.4986,-0.3479,-0.1096,0.4354,0.4405,0.33
19941109,0.0175,-0.092,0.0045,-0.0591,0.3235,0.0853,0.47
19941110,0.0175,-0.2628,-0.028,-0.2367,0.2462,0.1242,0.01
19941111,0.0175,-0.4173,-0.0182,0.053,-0.1626,0.2351,-0.21
19941114,0.0175,0.6668,-0.3187,-0.1791,0.5856,0.3361,0.09
19941115,0.0175,-0.1131,0.27,0.2199,-0.0675,0.0884,0.4
19941116,0.0175,0.0236,-0.094,0.0547,0.1543,0.03,0.39
19941117,0.0175,-0.4578,-0.0684,-0.0151,-0.0508,0.4126,0.15
19941118,0.0175,-0.4456,0.3012,-0.2372,0.1006,0.1043,-0.04
19941121,0.0175,-0.7462,-0.0433,0.1769,-0.1727,-0.1841,-0.27
19941122,0.0175,-1.8431,0.133,0.1085,-0.1183,-0.1644,-0.41
19941123,0.0175,-0.1492,-0.506,-0.1901,-0.0917,-0.1055,-0.79
19941125,0.0175,0.6168,-0.0662,-0.2356,-0.091,-0.1811,-0.05
19941128,0.0175,0.3516,-0.2085,-0.1181,0.2773,0.1444,0.28
19941129,0.0175,0.2469,0.1391,-0.0116,-0.1781,0.2794,0.19
19941130,0.0175,-0.2075,0.3851,0.444,-0.1051,0.179,0.17
19941201,0.0211,-1.0372,0.2817,0.2625,0.4116,0.5312,0.23
19941202,0.0211,0.7078,-0.3325,0.0499,0.2091,-0.0253,-0.03
19941205,0.0211,0.0794,0.1523,-0.1306,0.3342,0.3261,-0.02
19941206,0.0211,-0.1659,-0.2056,0.2178,0.435,0.525,0.37
19941207,0.0211,-0.5357,-0.2558,0.1437,0.1127,0.1816,0.02
19941208,0.0211,-1.4274,-0.5702,0.6305,-0.1717,0.3246,0.01
19941209,0.0211,0.1585,-0.7074,0.1273,-0.0073,0.261,0.19
19941212,0.0211,0.3888,-0.4451,0.1389,0.1252,0.0434,0.48
19941213,0.0211,0.2226,-0.0773,-0.2217,0.2074,-0.1236,0.04
19941214,0.0211,1.0195,-0.2368,-0.0185,0.2757,0.0382,0.09
19941215,0.0211,0.3279,0.9644,0.1162,0.1575,-0.2542,0.17
19941216,0.0211,0.4594,-0.5954,0.0451,0.1312,-0.0025,0.08
19941219,0.0211,-0.2203,0.1252,0.0474,0.1423,0.5465,0.03
19941220,0.0211,-0.0667,0.2994,-0.0698,0.4623,0.3757,0.31
19941221,0.0211,0.6156,0.4664,-0.0408,0.1087,0.1101,0.34
19941222,0.0211,-0.0385,0.1598,-0.1686,0.0273,0.2162,-0.31
19941223,0.0211,0.2245,0.3165,0.1386,0.1762,0.0723,-0.02
19941227,0.0211,0.4635,0.072,0.1263,0.8228,0.4809,0.4
19941228,0.0211,-0.4099,0.2012,0.1937,0.3594,0.0837,0.5
19941229,0.0211,0.2748,0.1366,-0.6415,-0.1135,-0.1844,-0.01
19941230,0.0211,-0.1448,1.5122,0.4614,-0.2973,0.0861,-0.44
19950103,0.0198,-0.2617,-0.9421,0.6238,-0.5888,0,-1.17
19950104,0.0198,0.3265,-0.0976,0.0356,-0.112,0.1844,-0.56
19950105,0.0198,-0.0482,0.1218,0.0022,-0.0495,-0.09,-0.39
19950106,0.0198,0.1806,0.0599,-0.0535,-0.125,-0.0893,0
19950109,0.0198,0.0846,0.0727,-0.26,0.1732,0.2165,-0.3
19950110,0.0198,0.2008,0.2572,-0.1379,0.5073,0.468,0.59
19950111,0.0198,-0.091,-0.1346,0.0297,0.3188,-0.3005,0.07
19950112,0.0198,0.0096,-0.1185,-0.2603,-0.5761,-0.1845,0.1
19950113,0.0198,0.8699,-0.1358,0.294,0.1604,-0.1584,-0.03
19950116,0.0198,0.796,-0.0721,-0.1684,0.4045,0.254,-0.01
19950117,0.0198,0.221,0.0834,-0.2233,-0.067,0.2184,0.18
19950118,0.0198,-0.155,-0.2708,0.1251,-0.3663,0.2012,0.09
19950119,0.0198,-0.5656,-0.0233,0.1303,0.0017,-0.0993,0.09
19950120,0.0198,-0.5096,0.0817,0.1458,0.1123,-0.0964,0.44
19950123,0.0198,0.0012,-0.6131,-0.0357,-0.1069,0.1826,0.02
19950124,0.0198,0.1607,0.2551,-0.2287,0.0146,0.0215,0.19
19950125,0.0198,0.1934,-0.3057,0.3329,-0.2313,-0.0381,-0.39
19950126,0.0198,0.0379,-0.1496,0.064,-0.0017,-0.1214,0.13
19950127,0.0198,0.3941,-0.0412,-0.2653,0.2626,0.4112,-0.03
19950130,0.0198,-0.4474,-0.2178,-0.2298,0.1032,-0.1381,-0.19
19950131,0.0198,0.391,-0.2141,0.0845,0.1025,0.3564,0.23
19950201,0.0209,0.1525,0.053,-0.3524,0.1353,-0.3235,-0.34
19950202,0.0209,0.4451,-0.0303,-0.2761,-0.1842,-0.1011,0.01
19950203,0.0209,1.2242,-0.3601,-0.1623,-0.0618,-0.0361,0.04
19950206,0.0209,0.6153,-0.0217,-0.1005,0.2888,0.394,-0.05
19950207,0.0209,-0.0693,0.0959,0.2088,-0.2635,-0.0382,-0.01
19950208,0.0209,0.1342,0.3086,-0.3966,0.1144,-0.0805,0.12
19950209,0.0209,-0.0877,0.3587,-0.1938,0.1525,0.1723,-0.16
19950210,0.0209,0.2319,0.0422,-0.1222,-0.0246,-0.1357,-0.16
19950213,0.0209,0.0212,0.01,0.4201,0.2701,0.1936,-0.1
19950214,0.0209,0.0913,-0.2332,-0.1231,0.1617,0.2153,0.12
19950215,0.0209,0.4837,0.1055,-0.1282,-0.1821,-0.0138,-0.12
19950216,0.0209,-0.0486,-0.4129,0.1276,0.479,0.1306,0.37
19950217,0.0209,-0.5751,0.1015,0.3156,-0.4546,-0.2149,-0.09
19950221,0.0209,-0.0501,-0.5104,0.2032,-0.4105,0.0195,-0.07
19950222,0.0209,0.3996,-0.4252,-0.2422,-0.0625,0.0922,-0.14
19950223,0.0209,0.452,0.0418,0.0004,0.2601,0.3778,0.16
19950224,0.0209,0.1663,-0.0254,0.0025,-0.0784,-0.0744,0.09
19950227,0.0209,-0.8194,0.0098,0.1843,0.4094,0.373,0.4
19950228,0.0209,0.8188,0.2095,-0.1999,-0.0516,0.2162,-0.27
19950301,0.0179,-0.3042,0.098,-0.2321,0.0764,-0.2009,0.31
19950302,0.0179,-0.1335,0.191,-0.1414,0.3181,0.011,0.14
19950303,0.0179,0.1402,0.0337,-0.0336,0.2863,0.1753,0.24
19950306,0.0179,-0.1308,-0.3489,0.1093,0.3439,0.3674,0.56
19950307,0.0179,-0.7481,-0.0143,0.1106,0.1662,-0.0051,-0.11
19950308,0.0179,0.2105,0.0421,0.0268,0.0285,0.0777,0.02
19950309,0.0179,0.0478,-0.0849,0.1349,-0.0084,0.2368,0.12
19950310,0.0179,1.1215,-0.5672,-0.1217,0.1635,-0.232,-0.19
19950313,0.0179,0.0893,-0.0138,0.0724,0.124,0.3325,0.07
19950314,0.0179,0.5592,-0.0668,-0.5488,0.0829,0.3335,0.44
19950315,0.0179,-0.1736,0.1259,-0.1758,0.0375,-0.1047,-0.12
19950316,0.0179,0.5673,-0.2092,0.1293,0.0974,-0.1309,0.03
19950317,0.0179,-0.0702,-0.1861,0.096,0.0252,0.1939,0.32
19950320,0.0179,0.1014,0.1298,-0.2205,0.5245,0.5828,0.4
19950321,0.0179,-0.2349,-0.134,0.0448,0.1195,-0.0201,0.21
19950322,0.0179,0.039,-0.2027,0.3307,0.0743,-0.1549,-0.06
19950323,0.0179,0.0841,0.0248,0.1674,-0.0065,0.4789,-0.03
19950324,0.0179,0.937,-0.5251,-0.0952,-0.1293,0.214,-0.02
19950327,0.0179,0.4877,-0.0014,0.039,0.1246,0.303,0.01
19950328,0.0179,0.1486,-0.0074,-0.3583,0.0155,-0.0016,-0.11
19950329,0.0179,-0.1646,0.0761,0.3593,-0.1542,-0.7476,-0.97
19950330,0.0179,-0.0823,0.056,0.2893,-0.675,-0.878,-1.26
19950331,0.0179,-0.2662,0.4856,0.2901,-0.5063,-0.2398,-0.02
19950403,0.0234,0.1357,-0.0434,-0.3109,0.3304,0.0354,-0.1
19950404,0.0234,0.4692,-0.4819,0.5288,-0.3602,0.2539,0.61
19950405,0.0234,0.0934,-0.0768,-0.1168,-0.1622,-0.2059,-0.23
19950406,0.0234,0.0539,0.2134,0.106,-0.3873,0.2435,0.01
19950407,0.0234,-0.0442,-0.3592,-0.1375,-0.042,0.0084,-0.03
19950410,0.0234,0.2536,0.3315,-0.3714,0.4902,0.3069,0.58
19950411,0.0234,-0.1723,0.3607,-0.1175,-0.1011,0.3085,0.11
19950412,0.0234,0.329,-0.071,0.128,0.3494,0.2694,-0.3
19950413,0.0234,0.3376,0.1824,-0.1177,-0.2027,0.206,0.42
19950417,0.0234,-0.5266,0.4807,0.2319,0.0355,0.0495,-0.04
19950418,0.0234,-0.3391,0.0092,0.2526,0.1932,-0.0746,-0.04
19950419,0.0234,-0.3015,-0.7616,0.5852,-0.4291,0.1741,-0.51
19950420,0.0234,0.1606,-0.0576,0.2353,-0.1892,0.161,-0.21
19950421,0.0234,0.5125,-0.1453,0.0112,-0.0286,0.1761,0.31
19950424,0.0234,0.7255,-0.2478,-0.273,0.4174,0.9431,0.53
19950425,0.0234,-0.0891,0.2199,0.1468,0.1994,0.2646,0.07
19950426,0.0234,0.1414,0.3484,-0.3955,0.067,0.0634,0.29
19950427,0.0234,0.2001,0.1421,-0.1257,-0.0451,0.2183,0.06
19950428,0.0234,0.158,0.0401,-0.1355,0.1306,0.1055,-0.25
19950501,0.0243,-0.1285,-0.0224,0.6395,-0.2874,0.3128,0.27
19950502,0.0243,0.077,-0.0106,0.0792,0.0412,0.1555,0.07
19950503,0.0243,0.9423,-0.6443,-0.4312,0.3374,0.4418,0.65
19950504,0.0243,-0.0962,-0.4917,0.1774,-0.1705,0.2058,0.4
19950505,0.0243,-0.1016,-0.0345,0.1228,-0.3829,-0.1375,-0.4
19950508,0.0243,0.6364,-0.2125,0.0032,0.1326,-0.0137,-0.15
19950509,0.0243,0.0493,-0.2903,-0.063,-0.2004,-0.1406,-0.14
19950510,0.0243,0.1459,0.2345,0.2116,0.0582,-0.0134,-0.64
19950511,0.0243,0.2256,0.2149,-0.2239,0.03,-0.0968,-0.05
19950512,0.0243,0.2266,0.0612,-0.0513,0.0653,-0.6556,-0.59
19950515,0.0243,0.4218,-0.1641,-0.0285,0.0358,-0.1345,-0.01
19950516,0.0243,0.1169,0.2097,0.1143,0.0201,0.3249,0.14
19950517,0.0243,-0.2067,0.455,0.0241,0.0922,0.212,0.33
19950518,0.0243,-1.2973,0.7147,-0.0747,-0.2457,-0.117,0.03
19950519,0.0243,-0.077,-0.02,-0.0129,0.4446,0.1554,-0.04
19950522,0.0243,0.7564,-0.2048,0.042,0.1676,0.3164,0.36
19950523,0.0243,0.8453,-0.3636,-0.1166,0.1259,0.3311,0.42
19950524,0.0243,-0.0448,-0.1293,0.2446,-0.3309,0.2597,-0.05
19950525,0.0243,-0.0371,-0.1425,-0.0927,0.0217,0.3249,0.25
19950526,0.0243,-0.8164,0.1659,-0.124,-0.689,-0.2996,-0.49
19950530,0.0243,-0.2135,-0.5149,0.2617,-0.4199,-0.1852,-0.7
19950531,0.0243,1.4579,-1.026,0.1417,0.2147,0.1816,0.01
19950601,0.0214,0.1456,0.332,0.0999,0.3514,0.3134,0.26
19950602,0.0214,0.0034,0.598,-0.5354,0.038,0.1425,-0.16
19950605,0.0214,0.6141,-0.1267,-0.5433,-0.1704,0.0441,-0.25
19950606,0.0214,-0.0322,0.0784,0.2027,-0.0943,-0.1311,-0.02
19950607,0.0214,-0.3356,0.3312,-0.1024,0.0494,-0.2326,-0.13
19950608,0.0214,-0.086,0.4342,-0.3011,-0.0299,-0.0043,0.12
19950609,0.0214,-0.7258,0.4948,-0.0215,-0.0403,-0.0528,0
19950612,0.0214,0.4992,-0.0138,-0.0881,-0.1036,-0.1556,0.04
19950613,0.0214,0.9241,-0.061,-0.3307,-0.0185,-0.0349,0.18
19950614,0.0214,0.0749,0.1135,-0.2233,0.1137,0.0603,0.15
